,Text (IPCC report),Text (IPCC report) - Row Index,Text (IPCC mentions),Text (IPCC mentions) - Row Index,Distance,Ratio,Matching Text
133,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The activity data must include the CaO content of the clinker and the fraction of this CaO from carbonate.,1679,63,0.538860103626943,['tion of th']
134,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The method of manure management at a feedlot influences the amount of methane that is emitted from it.,1743,67,0.5079365079365079,[' the a']
135,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The incorporation of the Harvested Wood Products (PMR) category is one of the main improvements of this IBA.,1880,70,0.523076923076923,"[' of the ', ' of the ']"
136,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The source of the parameters used for the estimation of the emission factor is found below.,2113,54,0.5617977528089888,"[' of the ', 'ation of the ']"
137,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,"The source of the TAM, a necessary parameter for the estimation of the Nex, is found below.",2116,47,0.5617977528089888,"[' of the ', 'ation of the ']"
138,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The emission trend is similar to the variation of the activity data.,2133,50,0.5419354838709678,"[' to the ', 'ation of the ']"
139,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The emission trend is similar to the variation of the activity data.,2140,50,0.5419354838709678,"[' to the ', 'ation of the ']"
140,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The choice of value depends on the type of DM presented by each one of the herds.,2203,60,0.5119047619047619,[' of the ']
141,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,"The main categories of the inventory were obtained following Method 1 by evaluation of level, tendency and uncertainty.",2264,73,0.5048543689320388,"[' of the ', 'ation of ']"
142,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The IPCC Good Practice Guidelines have been followed for the estimation of GHGs of all categories.,2342,59,0.508108108108108,['ation of ']
143,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The UNFCCC software for Non-Annex I countries has been used for the preparation of this inventory.,2432,58,0.5405405405405406,['ration of th']
144,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The procedure of the Approach 2 is based on the results of the uncertainty analysis.,2492,53,0.5380116959064327,"[' of the A', ' of the ']"
145,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,"Thus, the many estimates are linked to the population data.",2535,52,0.5205479452054795,"['e linked to the ', 'ation ']"
146,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The consequence is that the atmosphere continues to heat up and evolve in its composition.,2564,60,0.519774011299435,['The con']
147,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The consequence is that the atmosphere continues to warm and evolve in its composition.,2568,61,0.5057471264367817,['The con']
148,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,There is also a description of the methodologies and processes used for the preparation of this Third National Communication.,2573,72,0.5377358490566038,"[' of the ', 'ration of th']"
149,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The consideration of uncertainties in the calculation of emissions gave the following results:,2617,62,0.5082872928176796,['The con']
150,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The consistency of the national data with those produced by the said institutions was checked before using them.,2664,67,0.5125628140703518,"['The con', ' of the ']"
151,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The Francophone Cluster is an initiative of the Partnership for Transparency in the Paris Agreement.,2694,57,0.5775401069518716,[' the Paris Agreement.']
152,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,The inventory methodology used is that contained in the 1996 revised version of the IPCC manual.,2911,65,0.5027322404371585,['on of the ']
153,The concept of the Anthropocene can be linked to the aspiration of the Paris Agreement.,32,"The data on production, which have been provided, have been extrapolated to the total production of the various sectors.",3098,69,0.5507246376811594,"['ed to the ', 'tion of the ']"
